City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
136,mar del plata,-38.0023,-57.5575,18.79000000000002,70,0,8.05,AR,1699563465
137,gopalpur,19.2667,84.9167,21.78000000000003,64,4,2.32,IN,1699563757
138,jiagedaqi,50.4167,124.1167,-13.519999999999982,96,96,1.74,CN,1699563758
139,iquique,-20.2208,-70.1431,18.30000000000001,76,53,0.95,CL,1699563751
140,lidkoping,58.5052,13.1577,4.670000000000016,96,100,0.82,SE,1699563760
141,mejit,10.2753,170.8646,27.310000000000002,83,100,9.86,MH,1699563760
142,kone,-21.0595,164.8658,23.54000000000002,54,100,2.44,NC,1699563761
143,magadan,59.5667,150.8,-18.169999999999987,81,2,3.74,RU,1699563761
144,montepuez,-13.1256,38.9997,23.060000000000002,77,6,2.79,MZ,1699563762
145,margate,51.3813,1.3862,9.830000000000041,83,54,2.68,GB,1699563734
146,peniche,39.3558,-9.3811,16.07000000000005,68,98,4.52,PT,1699563763
147,enewetak,11.3474,162.3373,28.360000000000014,73,100,8.83,MH,1699563763
148,sortavala,61.7053,30.6918,3.340000000000032,98,100,0.89,RU,1699563763
149,lewistown,40.5992,-77.5714,18.670000000000016,42,0,5.66,US,1699563505
150,touros,-5.1989,-35.4608,26.370000000000005,76,29,6.17,BR,1699563764
151,hermanus,-34.4187,19.2345,16.28000000000003,73,0,4.38,ZA,1699563765
152,hammerfest,70.6634,23.6821,0.25,80,20,8.23,NO,1699563678
153,port mathurin,-19.6833,63.4167,24.74000000000001,78,7,5.84,MU,1699563766
154,yellowknife,62.456,-114.3525,-0.3299999999999841,97,100,8.75,CA,1699563252
155,dudinka,69.4058,86.1778,-4.099999999999966,90,100,12.52,RU,1699563767
156,bel ombre,-4.6167,55.4167,27.910000000000025,78,20,1.54,SC,1699563767
157,wynyard,-41.0,145.7167,13.020000000000039,87,58,1.97,AU,1699563768
158,aykhal,66.0,111.5,-11.399999999999977,91,100,1.44,RU,1699563768
159,ciudad lazaro cardenas,17.9583,-102.2,29.350000000000023,74,9,3.58,MX,1699563647
160,chai nat,15.1167,100.1,23.860000000000014,95,97,0.3,TH,1699563769
161,mata-utu,-13.2816,-176.1745,27.53000000000003,85,98,6.27,WF,1699563771
162,pangkalanbuun,-2.6833,111.6167,23.49000000000001,96,93,0.83,ID,1699563775
163,berezovyy,51.6667,135.7,-9.759999999999991,91,88,1.79,RU,1699563777
164,mazatlan,23.2167,-106.4167,29.090000000000032,61,70,5.66,MX,1699563567
165,wanning,18.8003,110.3967,24.840000000000032,92,54,0.9,CN,1699563778
166,mogadishu,2.0371,45.3438,27.810000000000002,77,35,5.06,SO,1699563778
167,novodvinsk,64.4165,40.8122,-5.67999999999995,97,100,0.77,RU,1699563779
168,whitehorse,60.7161,-135.0538,5.430000000000007,70,75,5.14,CA,1699563779
169,lyepyel',54.8814,28.6932,3.6200000000000045,93,21,2.78,BY,1699563779
170,isafjordur,66.0755,-23.124,2.5100000000000477,74,92,2.95,IS,1699563780
171,havre,49.5833,0.3333,8.870000000000005,81,75,10.29,FR,1699563782
172,nafada,11.0956,11.3327,28.310000000000002,22,63,0.94,NG,1699563787
173,kudahuvadhoo,2.6708,72.8944,27.53000000000003,75,89,2.46,MV,1699563788
174,yangambi,0.8102,24.4336,21.129999999999995,99,99,1.25,CD,1699563789
175,toliara,-23.35,43.6667,23.07000000000005,67,38,3.68,MG,1699563790
176,rosarito,32.3333,-117.0333,26.620000000000005,25,0,4.69,MX,1699563776
177,shiprock,36.7855,-108.687,13.189999999999998,30,6,2.55,US,1699563791
178,tiksi,71.6872,128.8694,-15.810000000000002,87,100,5.79,RU,1699563791
179,constitucion,-35.3333,-72.4167,15.25,70,40,4.7,CL,1699563757
180,samdari,25.8167,72.5833,26.950000000000045,40,39,3.14,IN,1699563793
181,trevelin,-43.0858,-71.4639,19.710000000000036,46,59,2.18,AR,1699563793
182,georgetown,5.4112,100.3354,25.960000000000036,94,20,2.06,MY,1699563680
183,veinticinco de mayo,-35.4323,-60.1727,23.32000000000005,34,63,1.79,AR,1699563794
184,suva,-18.1416,178.4415,25.710000000000036,83,75,3.09,FJ,1699563795
185,pestovo,58.5938,35.8024,3.670000000000016,93,79,1.51,RU,1699563796
186,masina,-4.3836,15.3914,28.189999999999998,78,20,0.0,CD,1699563796
187,buka,40.8108,69.1986,9.439999999999998,57,22,1.67,UZ,1699563797
188,acapulco de juarez,16.8634,-99.8901,31.210000000000036,65,11,3.18,MX,1699563636
189,grajau,-5.8194,-46.1386,29.860000000000014,51,42,1.42,BR,1699563798
190,tuy hoa,13.0833,109.3,24.57000000000005,92,81,1.81,VN,1699563799
191,taguatinga,-12.3857,-46.5711,31.53000000000003,36,51,4.0,BR,1699563799
192,kimberley,-28.7323,24.7623,20.83000000000004,35,0,2.57,ZA,1699563791
193,skikda,36.8762,6.9092,16.54000000000002,70,42,4.21,DZ,1699563801
194,dhidhdhoo,6.8833,73.1,27.83000000000004,74,93,1.4,MV,1699563801
195,ixtapa,20.7,-105.2,30.129999999999995,75,100,1.4,MX,1699563802
196,renon - ritten,46.5415,11.4573,2.990000000000009,92,40,0.51,IT,1699563803
197,businga,3.3333,20.8833,22.560000000000002,99,100,0.84,CD,1699563804
198,letlhakane,-21.4167,25.5833,27.58000000000004,29,0,7.1,BW,1699563805
199,sakaiminato,35.55,133.2333,15.990000000000009,94,75,1.03,JP,1699563805
200,inverloch,-38.6333,145.7167,15.79000000000002,84,47,1.21,AU,1699563806
201,badagara,11.6,75.5833,25.090000000000032,91,100,1.71,IN,1699563807
202,doctor alberto oviedo mota,32.2275,-115.1697,25.260000000000048,12,0,7.96,MX,1699563808
203,grants,35.1473,-107.8514,11.129999999999995,40,40,5.14,US,1699563809
204,veraval,20.9,70.3667,26.879999999999995,72,0,3.98,IN,1699563810
205,el nido,11.1858,119.3956,28.370000000000005,78,2,5.75,PH,1699563811
206,i-n-salah,27.1935,2.4607,25.710000000000036,16,27,6.15,DZ,1699563812
207,kalasin,16.5,103.5,26.560000000000002,99,28,1.69,TH,1699563812
208,yulinshi,38.2906,109.7494,-1.6499999999999773,24,99,4.65,CN,1699563814
209,san julian,21.0167,-102.1667,25.25,36,96,4.25,MX,1699563814
210,pisco,-13.7,-76.2167,21.03000000000003,78,75,5.14,PE,1699563815
211,caiaponia,-16.9567,-51.8103,30.760000000000048,38,79,2.54,BR,1699563816
212,belmonte,-15.8631,-38.8828,24.980000000000018,82,3,3.76,BR,1699563816
213,junin de los andes,-39.9504,-71.0694,23.189999999999998,30,0,2.44,AR,1699563817
214,jiuquan,39.7432,98.5174,-0.25,31,100,1.34,CN,1699563817
215,lompoc,34.6391,-120.4579,26.08000000000004,47,0,7.72,US,1699563544
216,cabo san lucas,22.8909,-109.9124,30.28000000000003,64,4,0.45,MX,1699563779
217,wailea,19.8858,-155.123,29.879999999999995,78,13,7.95,US,1699563818
218,afaahiti,-17.75,-149.2833,28.930000000000007,86,64,5.94,PF,1699563819
219,tsawwassen,49.018,-123.0817,10.879999999999995,78,100,6.69,CA,1699563820
220,oloron-sainte-marie,43.1944,-0.6107,10.960000000000036,87,100,2.0,FR,1699563633
221,envira,-7.3,-70.2167,32.93000000000001,46,55,1.11,BR,1699563821
222,la passe,45.5549,-0.8967,12.129999999999995,76,100,12.04,FR,1699563821
223,nar'yan-mar,67.6713,53.087,0.6200000000000045,100,100,4.02,RU,1699563822
224,kigoma,-4.8769,29.6267,24.939999999999998,76,100,0.77,TZ,1699563822
225,dryden,49.7833,-92.7503,1.160000000000025,86,100,2.06,CA,1699563823
226,tomatlan,19.9333,-105.25,31.129999999999995,62,100,2.32,MX,1699563823
227,chibougamau,49.9168,-74.3659,-7.2099999999999795,86,100,4.63,CA,1699563824
228,polyarnyy,69.1989,33.4478,-5.359999999999957,89,91,6.09,RU,1699563816
229,tura,25.5198,90.2201,17.25,70,0,1.61,IN,1699563824
230,flin flon,54.7682,-101.865,-1.089999999999975,86,100,2.06,CA,1699563825
231,sawang daen din,17.4753,103.4575,25.610000000000014,100,19,1.95,TH,1699563825
232,miquelon,47.0975,-56.3814,5.0,79,100,13.52,PM,1699563826
233,ha'il,27.5219,41.6907,20.010000000000048,42,0,2.06,SA,1699563826
234,tooele,40.5308,-112.2983,9.210000000000036,59,0,3.58,US,1699563827
235,prince rupert,54.3161,-130.3201,7.830000000000041,86,100,9.77,CA,1699563827
236,aioun,16.6614,-9.6149,27.55000000000001,15,1,3.84,MR,1699563828
237,rio grande,-32.035,-52.0986,25.060000000000002,70,0,5.03,BR,1699563828
238,el alto,-4.2714,-81.2147,24.810000000000002,69,60,10.21,PE,1699563829
239,hadibu,12.65,54.0333,26.160000000000025,80,19,4.0,YE,1699563828
240,san andres,12.5847,-81.7006,31.010000000000048,74,20,3.09,CO,1699563831
241,huarmey,-10.0681,-78.1522,21.670000000000016,74,43,4.43,PE,1699563831
242,vernon,50.2581,-119.2691,8.120000000000005,81,100,1.54,CA,1699563705
243,ardakan,32.31,54.0175,16.600000000000023,35,0,2.03,IR,1699563833
244,sumbawa besar,-8.5,117.4333,23.600000000000023,88,100,1.59,ID,1699563833
245,cerritos,33.8583,-118.0648,28.160000000000025,17,0,2.06,US,1699563666
246,iskateley,67.6803,53.1512,0.57000000000005,100,100,4.02,RU,1699563834
247,lodwar,3.1191,35.5973,29.140000000000043,49,60,5.81,KE,1699563835
248,can,40.0333,27.0524,10.890000000000043,86,35,1.82,TR,1699563835
249,alvor,37.1299,-8.5917,15.590000000000032,77,79,2.98,PT,1699563836
250,ballina,-28.8667,153.5667,19.879999999999995,77,97,3.95,AU,1699563837
251,big rapids,43.6981,-85.4837,9.04000000000002,41,0,8.75,US,1699563837
252,dedougou,12.4667,-3.4667,29.920000000000016,32,69,2.83,BF,1699563838
253,ponta delgada,37.7333,-25.6667,20.400000000000034,88,40,6.69,PT,1699563639
254,paphos,34.7667,32.4167,18.879999999999995,82,20,2.06,CY,1699563838
255,malabar,-33.9667,151.25,18.960000000000036,84,40,2.57,AU,1699563839
256,kourou,5.1552,-52.6478,30.03000000000003,78,78,3.72,GF,1699563840
257,nabire,-3.3667,135.4833,23.950000000000045,92,36,1.52,ID,1699563841
258,ketchikan,55.3422,-131.6461,7.970000000000027,93,100,2.71,US,1699563842
259,cromwell,41.5951,-72.6454,10.560000000000002,78,100,3.09,US,1699563843
260,sao gabriel da cachoeira,-0.1303,-67.0892,27.340000000000032,79,100,2.09,BR,1699563639
261,vilyuchinsk,52.9306,158.4028,-2.819999999999993,88,76,1.75,RU,1699563845
262,watertown,42.3709,-71.1828,7.850000000000023,91,100,1.79,US,1699563727
263,hilo,19.7297,-155.09,29.600000000000023,78,17,4.47,US,1699563592
264,sola,-13.8833,167.55,26.129999999999995,84,98,12.19,VU,1699563848
265,toamasina,-18.1667,49.3833,25.0,88,40,1.03,MG,1699563848
266,hobyo,5.3505,48.5268,26.420000000000016,84,100,7.02,SO,1699563849
267,palikir - national government center,6.9248,158.1611,28.260000000000048,74,86,6.82,FM,1699563850
268,santa clara la laguna,14.7167,-91.3,24.75,92,96,1.59,GT,1699563850
269,kyren,51.6828,102.1408,-14.46999999999997,87,0,0.89,RU,1699563851
270,abadeh,31.1608,52.6506,12.220000000000027,36,0,1.74,IR,1699563851
271,acarau,-2.8856,-40.12,26.590000000000032,81,96,9.0,BR,1699563852
